120.228141 ,  3 , < 0.085463, 6.127358, 0.013351 >, < 0.082266, 6.117811 , 0.077026 > <-0.047758, -0.224030, 0.973411>, < 0.081640 , 6.111073 , 0.103502 >
120.244798 ,  3 , < 0.085452, 6.127407, 0.013208 >, < 0.082271, 6.117796 , 0.077044 > <-0.041480, -0.227864, 0.972809>, < 0.081590 , 6.111095 , 0.103481 >
120.261456 ,  3 , < 0.085434, 6.127422, 0.012986 >, < 0.082285, 6.117592 , 0.077092 > <-0.026329, -0.230375, 0.972746>, < 0.081611 , 6.111151 , 0.103445 >
120.278113 ,  3 , < 0.085442, 6.127434, 0.012949 >, < 0.082285, 6.117556 , 0.077104 > <-0.026082, -0.231126, 0.972574>, < 0.081624 , 6.111154 , 0.103449 >
120.294770 ,  3 , < 0.085427, 6.127383, 0.012872 >, < 0.082296, 6.117591 , 0.076841 > <-0.030387, -0.232525, 0.972116>, < 0.081674 , 6.111072 , 0.103370 >
120.311427 ,  3 , < 0.085426, 6.127376, 0.012852 >, < 0.082293, 6.117586 , 0.076832 > <-0.031330, -0.232423, 0.972110>, < 0.081687 , 6.111075 , 0.103359 >
120.328084 ,  3 , < 0.085429, 6.127463, 0.012859 >, < 0.082281, 6.117567 , 0.077016 > <-0.033660, -0.232115, 0.972106>, < 0.081678 , 6.111106 , 0.103381 >
120.344741 ,  3 , < 0.085461, 6.127448, 0.012785 >, < 0.082239, 6.117611 , 0.076968 > <-0.027050, -0.213690, 0.976527>, < 0.081596 , 6.111109 , 0.103411 >
120.361398 ,  3 , < 0.085454, 6.127476, 0.012657 >, < 0.082266, 6.117733 , 0.076892 > <-0.024731, -0.220813, 0.975003>, < 0.081663 , 6.111101 , 0.103453 >
120.378055 ,  3 , < 0.085442, 6.127482, 0.012584 >, < 0.082287, 6.117652 , 0.076909 > <-0.023088, -0.227374, 0.973534>, < 0.081670 , 6.111127 , 0.103404 >
120.394713 ,  3 , < 0.085380, 6.127454, 0.012548 >, < 0.082284, 6.117547 , 0.077260 > <-0.020836, -0.234197, 0.971966>, < 0.081685 , 6.111145 , 0.103431 >
120.411370 ,  3 , < 0.085389, 6.127455, 0.012538 >, < 0.082275, 6.117541 , 0.077274 > <-0.020098, -0.234968, 0.971795>, < 0.081671 , 6.111154 , 0.103427 >
120.428026 ,  3 , < 0.085408, 6.127425, 0.012559 >, < 0.082269, 6.117700 , 0.076791 > <-0.016681, -0.225098, 0.974193>, < 0.081551 , 6.111118 , 0.103277 >
120.444683 ,  3 , < 0.085452, 6.127446, 0.012582 >, < 0.082297, 6.117616 , 0.076899 > <-0.030185, -0.231125, 0.972456>, < 0.081598 , 6.111158 , 0.103259 >
120.461341 ,  3 , < 0.085482, 6.127466, 0.012553 >, < 0.082271, 6.117493 , 0.077159 > <-0.035251, -0.214860, 0.976009>, < 0.081650 , 6.111074 , 0.103322 >
120.477998 ,  3 , < 0.085460, 6.127487, 0.012569 >, < 0.082296, 6.117635 , 0.076798 > <-0.031261, -0.221306, 0.974703>, < 0.081576 , 6.111038 , 0.103342 >
120.494655 ,  3 , < 0.085454, 6.127480, 0.012566 >, < 0.082291, 6.117679 , 0.076747 > <-0.026641, -0.224194, 0.974180>, < 0.081605 , 6.111073 , 0.103381 >
120.511313 ,  3 , < 0.085468, 6.127484, 0.012635 >, < 0.082201, 6.117623 , 0.077042 > <-0.023947, -0.217459, 0.975776>, < 0.081695 , 6.111197 , 0.103417 >
120.527969 ,  3 , < 0.085473, 6.127424, 0.012554 >, < 0.082204, 6.117745 , 0.076845 > <-0.027374, -0.212530, 0.976771>, < 0.081662 , 6.111141 , 0.103457 >
120.544626 ,  3 , < 0.085433, 6.127468, 0.012608 >, < 0.082210, 6.117564 , 0.077265 > <-0.025980, -0.230430, 0.972742>, < 0.081674 , 6.111140 , 0.103432 >
120.561283 ,  3 , < 0.085430, 6.127467, 0.012595 >, < 0.082223, 6.117544 , 0.077338 > <-0.029492, -0.226989, 0.973451>, < 0.081661 , 6.111151 , 0.103457 >
120.577940 ,  3 , < 0.085433, 6.127453, 0.012560 >, < 0.082310, 6.117669 , 0.076876 > <-0.034546, -0.220549, 0.974764>, < 0.081653 , 6.111154 , 0.103440 >
120.594597 ,  3 , < 0.085421, 6.127466, 0.012536 >, < 0.082297, 6.117645 , 0.076982 > <-0.036685, -0.213636, 0.976224>, < 0.081698 , 6.111156 , 0.103383 >
120.611254 ,  3 , < 0.085419, 6.127447, 0.012546 >, < 0.082298, 6.117605 , 0.077052 > <-0.036248, -0.208837, 0.977278>, < 0.081659 , 6.111141 , 0.103380 >
120.627911 ,  3 , < 0.085424, 6.127447, 0.012560 >, < 0.082279, 6.117564 , 0.077116 > <-0.036448, -0.208760, 0.977288>, < 0.081600 , 6.111148 , 0.103370 >
120.644568 ,  3 , < 0.085445, 6.127524, 0.012589 >, < 0.082262, 6.117567 , 0.077111 > <-0.030401, -0.214231, 0.976310>, < 0.081632 , 6.111126 , 0.103385 >
120.661226 ,  3 , < 0.085434, 6.127535, 0.012543 >, < 0.082250, 6.117579 , 0.077135 > <-0.018206, -0.229992, 0.973022>, < 0.081647 , 6.111090 , 0.103330 >
120.677883 ,  3 , < 0.085436, 6.127515, 0.012508 >, < 0.082252, 6.117560 , 0.077155 > <-0.016593, -0.234530, 0.971967>, < 0.081655 , 6.111079 , 0.103320 >
120.694540 ,  3 , < 0.085438, 6.127543, 0.012409 >, < 0.082255, 6.117532 , 0.077170 > <-0.020601, -0.231457, 0.972627>, < 0.081653 , 6.111074 , 0.103286 >
120.711196 ,  3 , < 0.085418, 6.127563, 0.012314 >, < 0.082235, 6.117556 , 0.077212 > <-0.026557, -0.229427, 0.972964>, < 0.081684 , 6.111060 , 0.103306 >
120.727854 ,  3 , < 0.085417, 6.127545, 0.012292 >, < 0.082214, 6.117585 , 0.077243 > <-0.028258, -0.228288, 0.973183>, < 0.081711 , 6.111068 , 0.103362 >
120.744511 ,  3 , < 0.085464, 6.127409, 0.012290 >, < 0.082283, 6.117767 , 0.076824 > <-0.030221, -0.234721, 0.971593>, < 0.081630 , 6.111157 , 0.103234 >
120.761168 ,  3 , < 0.085459, 6.127405, 0.012293 >, < 0.082288, 6.117748 , 0.076842 > <-0.030672, -0.235608, 0.971364>, < 0.081594 , 6.111161 , 0.103184 >
120.777825 ,  3 , < 0.085446, 6.127387, 0.012291 >, < 0.082273, 6.117733 , 0.076872 > <-0.034664, -0.230893, 0.972362>, < 0.081590 , 6.111140 , 0.103217 >
120.794482 ,  3 , < 0.085455, 6.127516, 0.012252 >, < 0.082255, 6.117581 , 0.077478 > <-0.032252, -0.239503, 0.970360>, < 0.081693 , 6.111067 , 0.103321 >
120.811139 ,  3 , < 0.085469, 6.127463, 0.012077 >, < 0.082288, 6.117647 , 0.077169 > <-0.049254, -0.249047, 0.967238>, < 0.081700 , 6.111131 , 0.103446 >
120.827796 ,  3 , < 0.085470, 6.127470, 0.012090 >, < 0.082262, 6.117602 , 0.077177 > <-0.046720, -0.233393, 0.971259>, < 0.081677 , 6.111107 , 0.103476 >
120.844453 ,  3 , < 0.085473, 6.127462, 0.012092 >, < 0.082267, 6.117597 , 0.077177 > <-0.043587, -0.231179, 0.971934>, < 0.081681 , 6.111108 , 0.103476 >
120.861110 ,  3 , < 0.085476, 6.127450, 0.012084 >, < 0.082278, 6.117609 , 0.077155 > <-0.038398, -0.233990, 0.971481>, < 0.081698 , 6.111119 , 0.103467 >
120.877767 ,  3 , < 0.085453, 6.127580, 0.012011 >, < 0.082277, 6.117716 , 0.076787 > <-0.034672, -0.212856, 0.976468>, < 0.081660 , 6.111154 , 0.103371 >
120.894424 ,  3 , < 0.085459, 6.127606, 0.012003 >, < 0.082241, 6.117696 , 0.076910 > <-0.034150, -0.220409, 0.974809>, < 0.081676 , 6.111207 , 0.103377 >
120.911082 ,  3 , < 0.085461, 6.127608, 0.012013 >, < 0.082238, 6.117698 , 0.076926 > <-0.032636, -0.220216, 0.974905>, < 0.081678 , 6.111194 , 0.103386 >
120.927739 ,  3 , < 0.085459, 6.127604, 0.012039 >, < 0.082254, 6.117708 , 0.076919 > <-0.026882, -0.217481, 0.975694>, < 0.081680 , 6.111145 , 0.103414 >
120.944396 ,  3 , < 0.085438, 6.127546, 0.011969 >, < 0.082278, 6.117561 , 0.076932 > <-0.020090, -0.217850, 0.975776>, < 0.081719 , 6.111174 , 0.103446 >
120.961053 ,  3 , < 0.085435, 6.127508, 0.011962 >, < 0.082298, 6.117479 , 0.076987 > <-0.020747, -0.220992, 0.975055>, < 0.081731 , 6.111174 , 0.103438 >
120.977709 ,  3 , < 0.085444, 6.127451, 0.011998 >, < 0.082316, 6.117568 , 0.077046 > <-0.032692, -0.234252, 0.971626>, < 0.081691 , 6.111150 , 0.103466 >
120.994367 ,  3 , < 0.085426, 6.127477, 0.012011 >, < 0.082310, 6.117584 , 0.076967 > <-0.032063, -0.232745, 0.972009>, < 0.081624 , 6.111103 , 0.103465 >
121.011024 ,  3 , < 0.085424, 6.127498, 0.012016 >, < 0.082302, 6.117587 , 0.076949 > <-0.029229, -0.229077, 0.972969>, < 0.081615 , 6.111098 , 0.103453 >
121.027681 ,  3 , < 0.085438, 6.127511, 0.012023 >, < 0.082282, 6.117629 , 0.076954 > <-0.030085, -0.233102, 0.971987>, < 0.081611 , 6.111155 , 0.103381 >
121.044338 ,  3 , < 0.085442, 6.127527, 0.012013 >, < 0.082282, 6.117630 , 0.076960 > <-0.032173, -0.232898, 0.971969>, < 0.081599 , 6.111160 , 0.103367 >
121.060995 ,  3 , < 0.085457, 6.127503, 0.012029 >, < 0.082261, 6.117644 , 0.077001 > <-0.031490, -0.218424, 0.975346>, < 0.081663 , 6.111213 , 0.103387 >
121.077652 ,  3 , < 0.085471, 6.127506, 0.012000 >, < 0.082245, 6.117654 , 0.076954 > <-0.034297, -0.216213, 0.975744>, < 0.081677 , 6.111212 , 0.103408 >
121.094309 ,  3 , < 0.085475, 6.127501, 0.011987 >, < 0.082247, 6.117670 , 0.076891 > <-0.035198, -0.216365, 0.975678>, < 0.081676 , 6.111182 , 0.103426 >
121.110966 ,  3 , < 0.085473, 6.127510, 0.012001 >, < 0.082257, 6.117689 , 0.076873 > <-0.034450, -0.216931, 0.975579>, < 0.081653 , 6.111154 , 0.103432 >
121.127623 ,  3 , < 0.085469, 6.127547, 0.012010 >, < 0.082263, 6.117694 , 0.076925 > <-0.035139, -0.213371, 0.976339>, < 0.081607 , 6.111150 , 0.103454 >
121.144280 ,  3 , < 0.085461, 6.127534, 0.012021 >, < 0.082269, 6.117695 , 0.076951 > <-0.034297, -0.213311, 0.976382>, < 0.081606 , 6.111156 , 0.103459 >
121.160939 ,  3 , < 0.085443, 6.127549, 0.012020 >, < 0.082288, 6.117781 , 0.076853 > <-0.031425, -0.213640, 0.976407>, < 0.081726 , 6.111225 , 0.103367 >
121.177595 ,  3 , < 0.085457, 6.127541, 0.012024 >, < 0.082306, 6.117787 , 0.076734 > <-0.028806, -0.217601, 0.975613>, < 0.081796 , 6.111220 , 0.103389 >
121.194252 ,  3 , < 0.085443, 6.127605, 0.012038 >, < 0.082246, 6.117572 , 0.077292 > <-0.019993, -0.239080, 0.970794>, < 0.081779 , 6.111146 , 0.103369 >
121.210909 ,  3 , < 0.085433, 6.127510, 0.012006 >, < 0.082294, 6.117435 , 0.077648 > <-0.033819, -0.238540, 0.970544>, < 0.081721 , 6.111071 , 0.103470 >
121.227566 ,  3 , < 0.085457, 6.127527, 0.012000 >, < 0.082311, 6.117615 , 0.077107 > <-0.036947, -0.214801, 0.975959>, < 0.081700 , 6.111085 , 0.103447 >
121.244223 ,  3 , < 0.085483, 6.127520, 0.012051 >, < 0.082310, 6.117652 , 0.076956 > <-0.032773, -0.210648, 0.977013>, < 0.081655 , 6.111151 , 0.103399 >
121.260879 ,  3 , < 0.085471, 6.127525, 0.011959 >, < 0.082289, 6.117616 , 0.077275 > <-0.038447, -0.224339, 0.973752>, < 0.081635 , 6.111187 , 0.103436 >
