32.242918 ,  0 , < 0.085385, 6.127511, 0.013290 >, < 0.082318, 6.117313 , 0.077011 > <-0.053125, -0.208192, 0.976644>, < 0.081579 , 6.110955 , 0.103618 >
32.259576 ,  0 , < 0.085407, 6.127514, 0.013245 >, < 0.082326, 6.117330 , 0.077030 > <-0.048616, -0.210824, 0.976314>, < 0.081538 , 6.110931 , 0.103634 >
32.276233 ,  0 , < 0.085414, 6.127452, 0.013188 >, < 0.082273, 6.117393 , 0.077055 > <-0.040471, -0.221510, 0.974318>, < 0.081606 , 6.110947 , 0.103778 >
32.292890 ,  0 , < 0.085415, 6.127456, 0.013185 >, < 0.082272, 6.117407 , 0.077061 > <-0.039759, -0.222343, 0.974158>, < 0.081623 , 6.110946 , 0.103761 >
32.309547 ,  0 , < 0.085435, 6.127516, 0.013195 >, < 0.082291, 6.117422 , 0.077089 > <-0.040655, -0.211999, 0.976424>, < 0.081662 , 6.110971 , 0.103739 >
32.326204 ,  0 , < 0.085444, 6.127529, 0.013199 >, < 0.082338, 6.117438 , 0.077034 > <-0.035772, -0.211284, 0.976770>, < 0.081707 , 6.110941 , 0.103788 >
32.342861 ,  0 , < 0.085445, 6.127532, 0.013175 >, < 0.082271, 6.117344 , 0.077084 > <-0.037204, -0.216890, 0.975487>, < 0.081695 , 6.110911 , 0.103783 >
32.359518 ,  0 , < 0.085414, 6.127551, 0.012970 >, < 0.082312, 6.117291 , 0.077402 > <-0.027884, -0.205838, 0.978189>, < 0.081577 , 6.110854 , 0.103840 >
32.376176 ,  0 , < 0.085445, 6.127511, 0.012906 >, < 0.082291, 6.117368 , 0.077335 > <-0.035598, -0.217427, 0.975427>, < 0.081600 , 6.110866 , 0.103756 >
32.392833 ,  0 , < 0.085447, 6.127513, 0.012894 >, < 0.082287, 6.117386 , 0.077315 > <-0.036266, -0.218813, 0.975093>, < 0.081614 , 6.110854 , 0.103735 >
32.409490 ,  0 , < 0.085448, 6.127536, 0.012873 >, < 0.082281, 6.117411 , 0.077290 > <-0.034952, -0.218985, 0.975102>, < 0.081619 , 6.110821 , 0.103715 >
32.426146 ,  0 , < 0.085456, 6.127760, 0.012860 >, < 0.082274, 6.117117 , 0.077632 > <-0.031082, -0.213816, 0.976379>, < 0.081564 , 6.110773 , 0.103659 >
32.442803 ,  0 , < 0.085459, 6.127716, 0.012888 >, < 0.082281, 6.117174 , 0.077579 > <-0.037136, -0.216829, 0.975503>, < 0.081591 , 6.110799 , 0.103672 >
32.459460 ,  0 , < 0.085464, 6.127695, 0.012881 >, < 0.082283, 6.117188 , 0.077617 > <-0.039154, -0.220630, 0.974571>, < 0.081610 , 6.110808 , 0.103694 >
32.476117 ,  0 , < 0.085455, 6.127652, 0.012681 >, < 0.082223, 6.117337 , 0.077459 > <-0.025354, -0.190356, 0.981388>, < 0.081740 , 6.110863 , 0.103811 >
32.492774 ,  0 , < 0.085433, 6.127755, 0.012538 >, < 0.082160, 6.117338 , 0.077617 > <-0.018957, -0.198095, 0.979999>, < 0.081657 , 6.110738 , 0.103757 >
32.509431 ,  0 , < 0.085423, 6.127670, 0.012619 >, < 0.082222, 6.117319 , 0.077569 > <-0.025167, -0.204171, 0.978612>, < 0.081674 , 6.110769 , 0.103627 >
32.526089 ,  0 , < 0.085435, 6.127589, 0.012628 >, < 0.082249, 6.117312 , 0.077474 > <-0.023870, -0.210480, 0.977307>, < 0.081669 , 6.110807 , 0.103617 >
32.542746 ,  0 , < 0.085413, 6.127562, 0.012545 >, < 0.082293, 6.117398 , 0.077161 > <-0.020035, -0.222722, 0.974676>, < 0.081652 , 6.110850 , 0.103659 >
32.559403 ,  0 , < 0.085439, 6.127532, 0.012600 >, < 0.082301, 6.117237 , 0.077431 > <-0.027216, -0.237570, 0.970989>, < 0.081703 , 6.110843 , 0.103702 >
32.576060 ,  0 , < 0.085434, 6.127517, 0.012635 >, < 0.082287, 6.117248 , 0.077502 > <-0.033110, -0.230655, 0.972472>, < 0.081687 , 6.110857 , 0.103714 >
32.592717 ,  0 , < 0.085470, 6.127570, 0.012648 >, < 0.082287, 6.117201 , 0.077721 > <-0.030920, -0.224639, 0.973951>, < 0.081585 , 6.110888 , 0.103723 >
32.609374 ,  0 , < 0.085477, 6.127582, 0.012648 >, < 0.082289, 6.117202 , 0.077743 > <-0.027636, -0.223659, 0.974275>, < 0.081563 , 6.110890 , 0.103708 >
32.626031 ,  0 , < 0.085444, 6.127541, 0.012644 >, < 0.082304, 6.117273 , 0.077583 > <-0.032122, -0.224424, 0.973962>, < 0.081606 , 6.110854 , 0.103726 >
32.642689 ,  0 , < 0.085464, 6.127599, 0.012614 >, < 0.082282, 6.117294 , 0.077497 > <-0.031772, -0.224643, 0.973923>, < 0.081624 , 6.110776 , 0.103737 >
32.659346 ,  0 , < 0.085463, 6.127569, 0.012612 >, < 0.082286, 6.117312 , 0.077453 > <-0.034373, -0.215994, 0.975789>, < 0.081666 , 6.110819 , 0.103724 >
32.676003 ,  0 , < 0.085423, 6.127509, 0.012591 >, < 0.082287, 6.117318 , 0.077138 > <-0.033568, -0.223037, 0.974232>, < 0.081686 , 6.110896 , 0.103745 >
32.692659 ,  0 , < 0.085398, 6.127532, 0.012616 >, < 0.082294, 6.117205 , 0.077565 > <-0.028367, -0.212890, 0.976664>, < 0.081665 , 6.110912 , 0.103752 >
