117.355835 ,  1 , < 0.085243, 6.128057, 0.012580 >, < 0.081999, 6.117317 , 0.077908 > <-0.035563, -0.211265, 0.976782>, < 0.081301 , 6.110534 , 0.104008 >
117.372493 ,  1 , < 0.085216, 6.128071, 0.012647 >, < 0.081979, 6.117281 , 0.077816 > <-0.036680, -0.230623, 0.972352>, < 0.081289 , 6.110510 , 0.104026 >
117.389150 ,  1 , < 0.085219, 6.128092, 0.012681 >, < 0.081967, 6.117256 , 0.077923 > <-0.039104, -0.242269, 0.969421>, < 0.081307 , 6.110618 , 0.104063 >
117.405807 ,  1 , < 0.085251, 6.128117, 0.012834 >, < 0.081936, 6.117275 , 0.077611 > <-0.037677, -0.250458, 0.967394>, < 0.081378 , 6.110535 , 0.104013 >
117.422465 ,  1 , < 0.085252, 6.128114, 0.012908 >, < 0.081934, 6.117261 , 0.077572 > <-0.036131, -0.251491, 0.967185>, < 0.081380 , 6.110522 , 0.104004 >
117.439122 ,  1 , < 0.085209, 6.128094, 0.012995 >, < 0.081952, 6.117326 , 0.077429 > <-0.044146, -0.223834, 0.973627>, < 0.081391 , 6.110515 , 0.104029 >
117.455779 ,  1 , < 0.085201, 6.128110, 0.012983 >, < 0.081952, 6.117340 , 0.077358 > <-0.048334, -0.229198, 0.972179>, < 0.081334 , 6.110482 , 0.104044 >
117.472436 ,  1 , < 0.085180, 6.128102, 0.012949 >, < 0.081923, 6.117324 , 0.077714 > <-0.041774, -0.245335, 0.968538>, < 0.081348 , 6.110331 , 0.104139 >
117.489092 ,  1 , < 0.085178, 6.128095, 0.012936 >, < 0.081925, 6.117329 , 0.077737 > <-0.039152, -0.247116, 0.968195>, < 0.081353 , 6.110313 , 0.104147 >
117.505749 ,  1 , < 0.085203, 6.128157, 0.012901 >, < 0.081946, 6.117316 , 0.077558 > <-0.031619, -0.251886, 0.967240>, < 0.081290 , 6.110407 , 0.103996 >
117.522406 ,  1 , < 0.085204, 6.128173, 0.012957 >, < 0.082015, 6.117276 , 0.077653 > <-0.040009, -0.243650, 0.969038>, < 0.081325 , 6.110490 , 0.104008 >
