78.939786 ,  3 , < 0.085446, 6.127398, 0.013406 >, < 0.082264, 6.117751 , 0.077328 > <-0.038928, -0.253377, 0.966584>, < 0.081826 , 6.111034 , 0.104045 >
78.956444 ,  3 , < 0.085446, 6.127529, 0.013317 >, < 0.082259, 6.117687 , 0.077256 > <-0.029167, -0.233348, 0.971956>, < 0.081841 , 6.111043 , 0.103953 >
78.973101 ,  3 , < 0.085443, 6.127583, 0.013216 >, < 0.082245, 6.117658 , 0.077610 > <-0.029062, -0.222362, 0.974531>, < 0.081678 , 6.111071 , 0.103972 >
78.989758 ,  3 , < 0.085434, 6.127594, 0.013191 >, < 0.082284, 6.117608 , 0.077682 > <-0.029349, -0.228538, 0.973093>, < 0.081671 , 6.111108 , 0.103952 >
79.006415 ,  3 , < 0.085437, 6.127595, 0.013181 >, < 0.082328, 6.117556 , 0.077653 > <-0.033738, -0.224241, 0.973950>, < 0.081684 , 6.111115 , 0.103915 >
79.023073 ,  3 , < 0.085439, 6.127586, 0.013163 >, < 0.082334, 6.117554 , 0.077629 > <-0.036851, -0.219511, 0.974914>, < 0.081680 , 6.111078 , 0.103895 >
79.039730 ,  3 , < 0.085444, 6.127574, 0.013115 >, < 0.082315, 6.117564 , 0.077591 > <-0.036896, -0.220650, 0.974655>, < 0.081664 , 6.111041 , 0.103890 >
79.056387 ,  3 , < 0.085450, 6.127548, 0.012973 >, < 0.082266, 6.117522 , 0.077870 > <-0.034965, -0.217222, 0.975496>, < 0.081693 , 6.111158 , 0.103778 >
79.073043 ,  3 , < 0.085456, 6.127510, 0.012928 >, < 0.082277, 6.117533 , 0.077794 > <-0.035630, -0.215254, 0.975908>, < 0.081669 , 6.111181 , 0.103782 >
79.089700 ,  3 , < 0.085455, 6.127506, 0.012903 >, < 0.082231, 6.117520 , 0.077649 > <-0.035186, -0.218424, 0.975219>, < 0.081648 , 6.111175 , 0.103808 >
79.106358 ,  3 , < 0.085486, 6.127567, 0.012913 >, < 0.082237, 6.117582 , 0.077501 > <-0.030671, -0.215658, 0.975987>, < 0.081607 , 6.111176 , 0.103714 >
79.123015 ,  3 , < 0.085451, 6.127567, 0.012896 >, < 0.082267, 6.117592 , 0.077556 > <-0.029616, -0.210478, 0.977150>, < 0.081621 , 6.111171 , 0.103780 >
79.139671 ,  3 , < 0.085477, 6.127545, 0.012898 >, < 0.082342, 6.117674 , 0.077297 > <-0.035074, -0.219027, 0.975088>, < 0.081642 , 6.111177 , 0.103887 >
79.156329 ,  3 , < 0.085468, 6.127505, 0.012927 >, < 0.082332, 6.117688 , 0.077287 > <-0.033683, -0.214829, 0.976071>, < 0.081654 , 6.111160 , 0.103894 >
79.172986 ,  3 , < 0.085444, 6.127487, 0.012931 >, < 0.082307, 6.117644 , 0.077329 > <-0.036811, -0.211459, 0.976693>, < 0.081656 , 6.111142 , 0.103899 >
79.189643 ,  3 , < 0.085445, 6.127453, 0.012860 >, < 0.082344, 6.117545 , 0.077439 > <-0.035543, -0.222804, 0.974215>, < 0.081679 , 6.111211 , 0.103789 >
79.206300 ,  3 , < 0.085451, 6.127499, 0.012866 >, < 0.082361, 6.117550 , 0.077382 > <-0.037624, -0.223765, 0.973917>, < 0.081645 , 6.111196 , 0.103811 >
79.222957 ,  3 , < 0.085470, 6.127480, 0.012900 >, < 0.082323, 6.117594 , 0.077342 > <-0.039280, -0.216168, 0.975566>, < 0.081615 , 6.111161 , 0.103800 >
79.239614 ,  3 , < 0.085460, 6.127490, 0.012945 >, < 0.082288, 6.117629 , 0.077251 > <-0.035447, -0.220159, 0.974820>, < 0.081599 , 6.111106 , 0.103781 >
79.256271 ,  3 , < 0.085462, 6.127509, 0.012981 >, < 0.082297, 6.117614 , 0.077176 > <-0.035902, -0.219204, 0.975018>, < 0.081681 , 6.111122 , 0.103842 >
79.272928 ,  3 , < 0.085471, 6.127514, 0.012983 >, < 0.082291, 6.117612 , 0.077159 > <-0.036576, -0.218045, 0.975253>, < 0.081726 , 6.111143 , 0.103877 >
79.289586 ,  3 , < 0.085475, 6.127543, 0.012930 >, < 0.082255, 6.117672 , 0.077155 > <-0.031766, -0.232139, 0.972164>, < 0.081757 , 6.111145 , 0.103840 >
79.306243 ,  3 , < 0.085480, 6.127556, 0.012901 >, < 0.082268, 6.117664 , 0.077160 > <-0.033345, -0.231934, 0.972160>, < 0.081753 , 6.111124 , 0.103829 >
79.322900 ,  3 , < 0.085503, 6.127583, 0.012772 >, < 0.082303, 6.117752 , 0.077061 > <-0.028875, -0.215468, 0.976084>, < 0.081723 , 6.111111 , 0.103920 >
79.339556 ,  3 , < 0.085494, 6.127513, 0.012635 >, < 0.082339, 6.117748 , 0.077140 > <-0.038562, -0.221370, 0.974427>, < 0.081723 , 6.111042 , 0.103942 >
79.356214 ,  3 , < 0.085498, 6.127497, 0.012653 >, < 0.082345, 6.117696 , 0.077155 > <-0.036820, -0.218071, 0.975238>, < 0.081740 , 6.111053 , 0.103889 >
79.372871 ,  3 , < 0.085469, 6.127524, 0.012682 >, < 0.082316, 6.117598 , 0.077340 > <-0.020433, -0.208674, 0.977772>, < 0.081747 , 6.111092 , 0.103794 >
79.389528 ,  3 , < 0.085473, 6.127541, 0.012688 >, < 0.082292, 6.117620 , 0.077339 > <-0.013936, -0.209644, 0.977678>, < 0.081724 , 6.111112 , 0.103787 >
79.406184 ,  3 , < 0.085486, 6.127544, 0.012613 >, < 0.082297, 6.117723 , 0.077038 > <-0.032271, -0.204170, 0.978403>, < 0.081714 , 6.111080 , 0.103805 >
79.422842 ,  3 , < 0.085470, 6.127541, 0.012581 >, < 0.082264, 6.117757 , 0.077103 > <-0.036369, -0.223825, 0.973951>, < 0.081677 , 6.111174 , 0.103742 >
79.439499 ,  3 , < 0.085472, 6.127506, 0.012581 >, < 0.082280, 6.117694 , 0.077107 > <-0.031594, -0.214714, 0.976166>, < 0.081666 , 6.111173 , 0.103727 >
79.456156 ,  3 , < 0.085439, 6.127525, 0.012599 >, < 0.082296, 6.117705 , 0.077073 > <-0.031423, -0.216710, 0.975730>, < 0.081640 , 6.111124 , 0.103683 >
79.472813 ,  3 , < 0.085431, 6.127585, 0.012656 >, < 0.082280, 6.117640 , 0.077444 > <-0.033862, -0.213506, 0.976355>, < 0.081688 , 6.111112 , 0.103702 >
79.489470 ,  3 , < 0.085481, 6.127607, 0.012667 >, < 0.082299, 6.117569 , 0.077509 > <-0.031122, -0.211275, 0.976931>, < 0.081690 , 6.111154 , 0.103773 >
79.506127 ,  3 , < 0.085520, 6.127608, 0.012661 >, < 0.082309, 6.117591 , 0.077374 > <-0.028911, -0.215001, 0.976186>, < 0.081599 , 6.111148 , 0.103827 >
79.522784 ,  3 , < 0.085515, 6.127605, 0.012653 >, < 0.082308, 6.117600 , 0.077326 > <-0.029439, -0.213717, 0.976452>, < 0.081587 , 6.111140 , 0.103827 >
79.539442 ,  3 , < 0.085501, 6.127594, 0.012635 >, < 0.082323, 6.117601 , 0.077219 > <-0.029252, -0.204920, 0.978342>, < 0.081669 , 6.111150 , 0.103737 >
79.556099 ,  3 , < 0.085492, 6.127613, 0.012651 >, < 0.082314, 6.117580 , 0.077422 > <-0.034368, -0.211080, 0.976864>, < 0.081688 , 6.111134 , 0.103704 >
79.572756 ,  3 , < 0.085485, 6.127615, 0.012655 >, < 0.082302, 6.117566 , 0.077500 > <-0.034801, -0.211723, 0.976710>, < 0.081685 , 6.111133 , 0.103714 >
79.589413 ,  3 , < 0.085472, 6.127615, 0.012645 >, < 0.082313, 6.117542 , 0.077472 > <-0.034179, -0.215281, 0.975954>, < 0.081675 , 6.111131 , 0.103743 >
79.606070 ,  3 , < 0.085446, 6.127590, 0.012662 >, < 0.082304, 6.117457 , 0.077590 > <-0.030559, -0.224368, 0.974025>, < 0.081625 , 6.111147 , 0.103778 >
79.622727 ,  3 , < 0.085458, 6.127591, 0.012676 >, < 0.082331, 6.117397 , 0.077412 > <-0.035530, -0.219338, 0.975002>, < 0.081658 , 6.111157 , 0.103804 >
79.639384 ,  3 , < 0.085460, 6.127595, 0.012665 >, < 0.082312, 6.117496 , 0.077302 > <-0.037027, -0.206268, 0.977795>, < 0.081651 , 6.111145 , 0.103820 >
79.656041 ,  3 , < 0.085458, 6.127579, 0.012590 >, < 0.082310, 6.117488 , 0.077382 > <-0.036681, -0.207568, 0.977533>, < 0.081629 , 6.111141 , 0.103808 >
79.672697 ,  3 , < 0.085439, 6.127529, 0.012628 >, < 0.082285, 6.117465 , 0.077659 > <-0.031728, -0.230522, 0.972550>, < 0.081633 , 6.111085 , 0.103852 >
79.689355 ,  3 , < 0.085468, 6.127502, 0.012626 >, < 0.082297, 6.117615 , 0.077389 > <-0.028165, -0.226714, 0.973554>, < 0.081612 , 6.111069 , 0.103792 >
79.706012 ,  3 , < 0.085448, 6.127591, 0.012595 >, < 0.082285, 6.117603 , 0.077642 > <-0.036167, -0.225340, 0.973609>, < 0.081634 , 6.111132 , 0.103769 >
79.722669 ,  3 , < 0.085463, 6.127624, 0.012549 >, < 0.082275, 6.117580 , 0.077396 > <-0.036622, -0.218119, 0.975235>, < 0.081702 , 6.111163 , 0.103763 >
