111.445184 ,  0 , < 0.085171, 6.123958, 0.017999 >, < 0.081819, 6.113948 , 0.081917 > <-0.030296, -0.243177, 0.969509>, < 0.081145 , 6.107359 , 0.108084 >
111.461842 ,  0 , < 0.085166, 6.123971, 0.017970 >, < 0.081814, 6.113938 , 0.081939 > <-0.030664, -0.242512, 0.969664>, < 0.081152 , 6.107373 , 0.108093 >
111.478499 ,  0 , < 0.085162, 6.124010, 0.017940 >, < 0.081809, 6.113924 , 0.081956 > <-0.030945, -0.243426, 0.969426>, < 0.081164 , 6.107388 , 0.108101 >
111.495156 ,  0 , < 0.085158, 6.124181, 0.017668 >, < 0.081811, 6.113822 , 0.082115 > <-0.027689, -0.232992, 0.972084>, < 0.081195 , 6.107262 , 0.108192 >
111.511813 ,  0 , < 0.085149, 6.124221, 0.017483 >, < 0.081794, 6.113808 , 0.082176 > <-0.032358, -0.226945, 0.973370>, < 0.081144 , 6.107282 , 0.108144 >
111.528470 ,  0 , < 0.085097, 6.124183, 0.017349 >, < 0.081789, 6.113792 , 0.081946 > <-0.036133, -0.208324, 0.977392>, < 0.081188 , 6.107229 , 0.108294 >
111.545128 ,  0 , < 0.085153, 6.124251, 0.017175 >, < 0.081752, 6.113864 , 0.081898 > <-0.035777, -0.233296, 0.971747>, < 0.081209 , 6.107263 , 0.108246 >
111.561785 ,  0 , < 0.085156, 6.124260, 0.017132 >, < 0.081754, 6.113873 , 0.081917 > <-0.035582, -0.235915, 0.971122>, < 0.081211 , 6.107274 , 0.108227 >
111.578442 ,  0 , < 0.085143, 6.124210, 0.017089 >, < 0.081786, 6.113876 , 0.081845 > <-0.032845, -0.232791, 0.971972>, < 0.081187 , 6.107282 , 0.108211 >
111.595099 ,  0 , < 0.085152, 6.124191, 0.017076 >, < 0.081806, 6.113886 , 0.081848 > <-0.030005, -0.227307, 0.973361>, < 0.081162 , 6.107278 , 0.108173 >
111.611756 ,  0 , < 0.085150, 6.124187, 0.017059 >, < 0.081814, 6.113892 , 0.081885 > <-0.027885, -0.226329, 0.973652>, < 0.081136 , 6.107272 , 0.108159 >
111.628412 ,  0 , < 0.085141, 6.124195, 0.017035 >, < 0.081803, 6.113879 , 0.081920 > <-0.028025, -0.231180, 0.972507>, < 0.081121 , 6.107265 , 0.108172 >
111.645070 ,  0 , < 0.085143, 6.124365, 0.016811 >, < 0.081783, 6.113766 , 0.082322 > <-0.031939, -0.221488, 0.974640>, < 0.081065 , 6.107250 , 0.108188 >
