78.961656 ,  1 , < 0.085065, 6.124080, 0.018039 >, < 0.081800, 6.113190 , 0.081639 > <-0.008234, -0.254028, 0.967162>, < 0.081169 , 6.106395 , 0.108104 >
78.978314 ,  1 , < 0.085073, 6.124084, 0.017966 >, < 0.081804, 6.113192 , 0.081633 > <-0.010145, -0.252118, 0.967643>, < 0.081169 , 6.106376 , 0.108092 >
78.994971 ,  1 , < 0.085102, 6.124092, 0.017914 >, < 0.081810, 6.113211 , 0.081614 > <-0.010853, -0.244696, 0.969539>, < 0.081172 , 6.106369 , 0.108092 >
79.011628 ,  1 , < 0.085142, 6.124113, 0.017673 >, < 0.081774, 6.113274 , 0.081286 > <-0.008990, -0.241379, 0.970389>, < 0.081161 , 6.106337 , 0.107951 >
79.028285 ,  1 , < 0.085139, 6.124073, 0.017639 >, < 0.081766, 6.113238 , 0.081403 > <-0.015371, -0.243992, 0.969655>, < 0.081152 , 6.106364 , 0.107870 >
79.044942 ,  1 , < 0.085150, 6.124096, 0.017531 >, < 0.081765, 6.113267 , 0.081375 > <-0.022531, -0.246970, 0.968761>, < 0.081156 , 6.106373 , 0.107870 >
79.061599 ,  1 , < 0.085155, 6.124128, 0.017412 >, < 0.081778, 6.113371 , 0.081314 > <-0.030882, -0.252691, 0.967054>, < 0.081186 , 6.106373 , 0.107868 >
79.078256 ,  1 , < 0.085145, 6.124158, 0.017365 >, < 0.081799, 6.113378 , 0.081336 > <-0.031038, -0.250092, 0.967725>, < 0.081181 , 6.106379 , 0.107805 >
79.094913 ,  1 , < 0.085127, 6.124171, 0.017343 >, < 0.081814, 6.113372 , 0.081351 > <-0.030622, -0.246834, 0.968574>, < 0.081163 , 6.106384 , 0.107754 >
79.111571 ,  1 , < 0.085136, 6.124221, 0.017081 >, < 0.081842, 6.113379 , 0.081067 > <-0.016739, -0.243249, 0.969819>, < 0.081215 , 6.106377 , 0.107881 >
79.128228 ,  1 , < 0.085156, 6.124226, 0.017053 >, < 0.081832, 6.113371 , 0.081098 > <-0.018224, -0.243440, 0.969745>, < 0.081212 , 6.106372 , 0.107906 >
79.144884 ,  1 , < 0.085161, 6.124229, 0.017058 >, < 0.081824, 6.113353 , 0.081198 > <-0.020561, -0.243436, 0.969699>, < 0.081199 , 6.106370 , 0.107921 >
79.161541 ,  1 , < 0.085147, 6.124247, 0.017040 >, < 0.081813, 6.113277 , 0.081387 > <-0.024573, -0.244907, 0.969235>, < 0.081219 , 6.106375 , 0.107950 >
79.178199 ,  1 , < 0.085143, 6.124241, 0.017032 >, < 0.081800, 6.113239 , 0.081416 > <-0.025978, -0.245266, 0.969108>, < 0.081229 , 6.106380 , 0.107957 >
79.194856 ,  1 , < 0.085133, 6.124205, 0.017028 >, < 0.081800, 6.113210 , 0.081424 > <-0.027619, -0.243502, 0.969507>, < 0.081193 , 6.106397 , 0.107916 >
79.211513 ,  1 , < 0.085130, 6.124193, 0.017018 >, < 0.081810, 6.113194 , 0.081480 > <-0.028666, -0.242374, 0.969759>, < 0.081151 , 6.106421 , 0.107861 >
79.228169 ,  1 , < 0.085114, 6.124164, 0.017006 >, < 0.081819, 6.113215 , 0.081665 > <-0.023470, -0.250668, 0.967789>, < 0.081082 , 6.106423 , 0.107785 >
79.244827 ,  1 , < 0.085106, 6.124160, 0.017011 >, < 0.081822, 6.113216 , 0.081698 > <-0.022728, -0.252991, 0.967202>, < 0.081049 , 6.106420 , 0.107772 >
79.261484 ,  1 , < 0.085102, 6.124164, 0.017004 >, < 0.081800, 6.113225 , 0.081607 > <-0.023159, -0.260614, 0.965165>, < 0.081091 , 6.106374 , 0.107790 >
79.278141 ,  1 , < 0.085105, 6.124119, 0.016927 >, < 0.081793, 6.113187 , 0.081694 > <-0.023055, -0.260482, 0.965204>, < 0.081126 , 6.106387 , 0.107816 >
79.294798 ,  1 , < 0.085145, 6.124260, 0.016867 >, < 0.081880, 6.113233 , 0.081447 > <-0.023200, -0.257170, 0.966088>, < 0.081175 , 6.106415 , 0.107902 >
79.311455 ,  1 , < 0.085148, 6.124285, 0.016843 >, < 0.081892, 6.113249 , 0.081421 > <-0.024365, -0.257416, 0.965993>, < 0.081190 , 6.106417 , 0.107909 >
79.328112 ,  1 , < 0.085144, 6.124285, 0.016813 >, < 0.081871, 6.113258 , 0.081472 > <-0.026668, -0.258829, 0.965555>, < 0.081197 , 6.106417 , 0.107894 >
79.344769 ,  1 , < 0.085172, 6.124305, 0.016781 >, < 0.081832, 6.113266 , 0.081437 > <-0.024010, -0.256324, 0.966293>, < 0.081199 , 6.106418 , 0.107906 >
79.361426 ,  1 , < 0.085181, 6.124284, 0.016786 >, < 0.081806, 6.113247 , 0.081499 > <-0.022271, -0.254605, 0.966789>, < 0.081173 , 6.106387 , 0.107889 >
79.378084 ,  1 , < 0.085177, 6.124268, 0.016799 >, < 0.081805, 6.113246 , 0.081515 > <-0.024120, -0.252842, 0.967207>, < 0.081167 , 6.106379 , 0.107888 >
79.394741 ,  1 , < 0.085177, 6.124272, 0.016748 >, < 0.081812, 6.113255 , 0.081391 > <-0.019602, -0.248382, 0.968464>, < 0.081173 , 6.106403 , 0.107862 >
79.411397 ,  1 , < 0.085156, 6.124302, 0.016731 >, < 0.081819, 6.113278 , 0.081340 > <-0.021006, -0.250795, 0.967812>, < 0.081167 , 6.106404 , 0.107814 >
79.428054 ,  1 , < 0.085140, 6.124277, 0.016724 >, < 0.081815, 6.113335 , 0.081236 > <-0.022027, -0.255323, 0.966605>, < 0.081131 , 6.106385 , 0.107846 >
79.444712 ,  1 , < 0.085133, 6.124234, 0.016714 >, < 0.081817, 6.113318 , 0.081227 > <-0.021258, -0.255703, 0.966522>, < 0.081139 , 6.106377 , 0.107918 >
79.461369 ,  1 , < 0.085128, 6.124203, 0.016729 >, < 0.081821, 6.113347 , 0.081221 > <-0.020625, -0.256371, 0.966358>, < 0.081147 , 6.106364 , 0.107969 >
79.478026 ,  1 , < 0.085135, 6.124185, 0.016754 >, < 0.081823, 6.113396 , 0.081162 > <-0.021426, -0.256775, 0.966234>, < 0.081156 , 6.106363 , 0.107965 >
79.494682 ,  1 , < 0.085167, 6.124207, 0.016534 >, < 0.081776, 6.113181 , 0.081798 > <-0.032648, -0.245875, 0.968752>, < 0.081254 , 6.106373 , 0.107968 >
79.511340 ,  1 , < 0.085164, 6.124214, 0.016504 >, < 0.081786, 6.113160 , 0.081839 > <-0.035114, -0.247527, 0.968244>, < 0.081249 , 6.106374 , 0.107967 >
79.527997 ,  1 , < 0.085157, 6.124199, 0.016496 >, < 0.081827, 6.113199 , 0.081744 > <-0.034516, -0.246341, 0.968568>, < 0.081205 , 6.106403 , 0.107916 >
79.544654 ,  1 , < 0.085157, 6.124200, 0.016485 >, < 0.081832, 6.113226 , 0.081720 > <-0.032775, -0.247582, 0.968312>, < 0.081189 , 6.106420 , 0.107886 >
79.561311 ,  1 , < 0.085170, 6.124208, 0.016499 >, < 0.081826, 6.113222 , 0.081737 > <-0.031151, -0.248287, 0.968185>, < 0.081199 , 6.106405 , 0.107889 >
79.577969 ,  1 , < 0.085175, 6.124163, 0.016485 >, < 0.081898, 6.113424 , 0.081326 > <-0.030259, -0.251040, 0.967504>, < 0.081245 , 6.106412 , 0.107986 >
79.594625 ,  1 , < 0.085151, 6.124253, 0.016455 >, < 0.081861, 6.113329 , 0.081485 > <-0.019682, -0.249398, 0.968201>, < 0.081270 , 6.106411 , 0.108034 >
